call_id,category,clearing_price_usd,settlement_chain,confirmation_latency_ms,seller_address
call_1577,data,0.2439,Solana,422,0x19581e27de7ced00ff1ce50b2047e7a567c76b1c
call_1578,media,0.2335,Base,1671,0x7a61b53701befdae0eeeffaecc73f14e20b537bb
call_1579,trading,0.2462,Base,261,0x44cb730c420480a0477b505ae68af508fb90f96c
call_1580,media,0.2138,Base,1207,0x785f3ec7eb32f30b90cd0fcf3657d388b5ff4297
call_1581,reasoning,0.2136,Solana,767,0x4ec9599fc203d176a301536c2e091a19bc852759
call_1582,reasoning,0.2335,Solana,1017,0x670671cd97404156226e507973f2ab8330d3022c
call_1583,infrastructure,0.2627,Solana,345,0xd59eced1ded07f84c145592f65bdf854358e009c
call_1584,data,0.217,Solana,422,0x9f14025af0065b30e47e23ebb3b491d39ae8ed17
call_1585,media,0.2769,Base,1576,0x811786ad1ae74adfdd20dd0372abaaebc6246e34
call_1586,media,0.2727,Solana,1536,0x19581e27de7ced00ff1ce50b2047e7a567c76b1c
call_1587,media,0.2895,Solana,1420,0x811786ad1ae74adfdd20dd0372abaaebc6246e34
call_1588,reasoning,0.2788,Base,581,0x76a50887d8f1c2e9301755428990ad81479ee21c
call_1589,data,0.2531,Base,457,0x7a61b53701befdae0eeeffaecc73f14e20b537bb
call_1590,reasoning,0.263,Base,1051,0xd4735e3a265e16eee03f59718b9b5d03019c07d8
call_1591,reasoning,0.2725,Solana,623,0x624b60c58c9d8bfb6ff1886c2fd605d2adeb6ea4
call_1592,data,0.2506,Solana,488,0xd59eced1ded07f84c145592f65bdf854358e009c
call_1593,media,0.2611,Solana,2092,0xd4735e3a265e16eee03f59718b9b5d03019c07d8
call_1594,trading,0.2767,Solana,306,0xc2356069e9d1e79ca924378153cfbbfb4d4416b1
call_1595,media,0.2572,Solana,1663,0x4ec9599fc203d176a301536c2e091a19bc852759
call_1596,data,0.2427,Solana,360,0xeb1e33e8a81b697b75855af6bfcdbcbf7cbbde9f
call_1597,search,0.2691,Solana,597,0x31489056e0916d59fe3add79e63f095af3ffb816
call_1598,reasoning,0.2327,Base,763,0x59e19706d51d39f66711c2653cd7eb1291c94d9b
call_1599,media,0.2334,Solana,1178,0x624b60c58c9d8bfb6ff1886c2fd605d2adeb6ea4
call_1600,reasoning,0.281,Solana,682,0x25fc0e7096fc653718202dc30b0c580b8ab87eac
call_1601,data,0.2584,Solana,500,0x19581e27de7ced00ff1ce50b2047e7a567c76b1c
call_1602,reasoning,0.2453,Solana,823,0x76a50887d8f1c2e9301755428990ad81479ee21c
call_1603,infrastructure,0.2769,Solana,365,0x71ee45a3c0db9a9865f7313dd3372cf60dca6479
call_1604,data,0.2541,Base,322,0x4a44dc15364204a80fe80e9039455cc160828182
call_1605,media,0.2299,Base,1549,0xeb1e33e8a81b697b75855af6bfcdbcbf7cbbde9f
call_1606,media,0.2124,Solana,1748,0x25fc0e7096fc653718202dc30b0c580b8ab87eac
call_1607,data,0.2414,Base,367,0x3d914f9348c9cc0ff8a79716700b9fcd4d2f3e71
call_1608,reasoning,0.2537,Base,817,0xd59eced1ded07f84c145592f65bdf854358e009c
call_1609,data,0.3052,Base,369,0x73475cb40a568e8da8a045ced110137e159f890a
call_1610,trading,0.2276,Base,323,0x71ee45a3c0db9a9865f7313dd3372cf60dca6479
call_1611,reasoning,0.2447,Solana,787,0x59e19706d51d39f66711c2653cd7eb1291c94d9b
call_1612,trading,0.2965,Base,272,0x4ec9599fc203d176a301536c2e091a19bc852759
call_1613,reasoning,0.2534,Solana,1056,0x35135aaa6cc23891b40cb3f378c53a17a1127210
call_1614,infrastructure,0.264,Base,283,0xf5ca38f748a1d6eaf726b8a42fb575c3c71f1864
call_1615,infrastructure,0.2479,Solana,355,0x6b51d431df5d7f141cbececcf79edf3dd861c3b4
call_1616,reasoning,0.2542,Base,675,0x4e07408562bedb8b60ce05c1decfe3ad16b72230
call_1617,reasoning,0.248,Base,798,0x35135aaa6cc23891b40cb3f378c53a17a1127210
call_1618,media,0.2856,Solana,1619,0x98010bd9270f9b100b6214a21754fd33bdc8d41b
call_1619,reasoning,0.2452,Base,880,0x7a61b53701befdae0eeeffaecc73f14e20b537bb
call_1620,social,0.2593,Base,460,0x0b918943df0962bc7a1824c0555a389347b4febd
call_1621,reasoning,0.2357,Solana,776,0xb7a56873cd771f2c446d369b649430b65a756ba2
call_1622,social,0.2176,Solana,610,0xe629fa6598d732768f7c726b4b621285f9c3b853
call_1623,reasoning,0.2247,Base,939,0x6f4b6612125fb3a0daecd2799dfd6c9c299424fd
call_1624,data,0.2516,Base,385,0x4ec9599fc203d176a301536c2e091a19bc852759
call_1625,reasoning,0.2691,Base,756,0xc2356069e9d1e79ca924378153cfbbfb4d4416b1
call_1626,reasoning,0.2544,Base,790,0xd4735e3a265e16eee03f59718b9b5d03019c07d8
call_1627,search,0.1962,Base,574,0xc6f3ac57944a531490cd39902d0f777715fd005e
call_1628,trading,0.2847,Base,316,0xb17ef6d19c7a5b1ee83b907c595526dcb1eb06db
call_1629,data,0.246,Base,368,0xd4735e3a265e16eee03f59718b9b5d03019c07d8
call_1630,media,0.2372,Solana,1907,0x98010bd9270f9b100b6214a21754fd33bdc8d41b
call_1631,search,0.2086,Solana,545,0x9400f1b21cb527d7fa3d3eabba93557a18ebe7a2
call_1632,reasoning,0.251,Base,1060,0x73475cb40a568e8da8a045ced110137e159f890a
call_1633,reasoning,0.2264,Solana,890,0x2c624232cdd221771294dfbb310aca000a0df6ac
call_1634,reasoning,0.2172,Solana,891,0xaea92132c4cbeb263e6ac2bf6c183b5d81737f17
call_1635,infrastructure,0.2319,Solana,318,0xe29c9c180c6279b0b02abd6a1801c7c04082cf48
call_1636,reasoning,0.2423,Base,1040,0x7902699be42c8a8e46fbbb4501726517e86b22c5
call_1637,reasoning,0.224,Solana,848,0x44cb730c420480a0477b505ae68af508fb90f96c
call_1638,reasoning,0.2639,Solana,890,0x76a50887d8f1c2e9301755428990ad81479ee21c
call_1639,data,0.2367,Base,460,0xe29c9c180c6279b0b02abd6a1801c7c04082cf48
call_1640,data,0.2648,Solana,325,0xb17ef6d19c7a5b1ee83b907c595526dcb1eb06db
call_1641,search,0.2235,Solana,815,0x59e19706d51d39f66711c2653cd7eb1291c94d9b
call_1642,media,0.2368,Solana,1524,0xb7a56873cd771f2c446d369b649430b65a756ba2
call_1643,reasoning,0.211,Solana,905,0x8527a891e224136950ff32ca212b45bc93f69fbb
call_1644,reasoning,0.2763,Base,1053,0x624b60c58c9d8bfb6ff1886c2fd605d2adeb6ea4
call_1645,data,0.2585,Base,364,0x4ec9599fc203d176a301536c2e091a19bc852759
call_1646,infrastructure,0.2614,Solana,343,0x785f3ec7eb32f30b90cd0fcf3657d388b5ff4297
call_1647,reasoning,0.2361,Base,825,0xc2356069e9d1e79ca924378153cfbbfb4d4416b1
call_1648,reasoning,0.2046,Solana,752,0x19581e27de7ced00ff1ce50b2047e7a567c76b1c
call_1649,search,0.2856,Solana,611,0xc2356069e9d1e79ca924378153cfbbfb4d4416b1
call_1650,data,0.2233,Base,408,0xd4735e3a265e16eee03f59718b9b5d03019c07d8
call_1651,data,0.1937,Solana,346,0xaea92132c4cbeb263e6ac2bf6c183b5d81737f17
call_1652,media,0.3186,Base,1838,0xe29c9c180c6279b0b02abd6a1801c7c04082cf48
call_1653,media,0.3101,Solana,1668,0xc2356069e9d1e79ca924378153cfbbfb4d4416b1
call_1654,data,0.2466,Base,506,0x86e50149658661312a9e0b35558d84f6c6d3da79
call_1655,data,0.2393,Base,352,0x35135aaa6cc23891b40cb3f378c53a17a1127210
call_1656,search,0.2415,Base,662,0xd59eced1ded07f84c145592f65bdf854358e009c
call_1657,reasoning,0.2413,Base,903,0x7a61b53701befdae0eeeffaecc73f14e20b537bb
call_1658,data,0.2033,Base,423,0x0e17daca5f3e175f448bacace3bc0da47d0655a7
call_1659,infrastructure,0.2643,Solana,323,0xc2356069e9d1e79ca924378153cfbbfb4d4416b1
call_1660,reasoning,0.2398,Base,784,0x59e19706d51d39f66711c2653cd7eb1291c94d9b
call_1661,reasoning,0.252,Base,787,0xe29c9c180c6279b0b02abd6a1801c7c04082cf48
call_1662,media,0.294,Base,1819,0x6b51d431df5d7f141cbececcf79edf3dd861c3b4
call_1663,social,0.2334,Base,451,0x7902699be42c8a8e46fbbb4501726517e86b22c5
call_1664,data,0.2444,Base,415,0x7902699be42c8a8e46fbbb4501726517e86b22c5
call_1665,media,0.2548,Solana,1955,0x7902699be42c8a8e46fbbb4501726517e86b22c5
call_1666,reasoning,0.2149,Solana,829,0x98010bd9270f9b100b6214a21754fd33bdc8d41b
call_1667,infrastructure,0.2384,Base,357,0x2c624232cdd221771294dfbb310aca000a0df6ac
call_1668,social,0.2583,Solana,582,0x3fdba35f04dc8c462986c992bcf8755462571130
call_1669,data,0.2541,Solana,520,0x4523540f1504cd17100c4835e85b7eefd4991158
call_1670,data,0.244,Solana,297,0x785f3ec7eb32f30b90cd0fcf3657d388b5ff4297
call_1671,media,0.2784,Solana,1876,0x5f9c4ab08cac7457e9111a30e4664920607ea2c1
call_1672,media,0.2087,Solana,1279,0x6f4b6612125fb3a0daecd2799dfd6c9c299424fd
call_1673,media,0.2597,Solana,1296,0x7902699be42c8a8e46fbbb4501726517e86b22c5
call_1674,data,0.2544,Solana,433,0x4b227777d4dd1fc61c6f884f48641d02b4d121d3
call_1675,media,0.2584,Solana,1603,0x4ec9599fc203d176a301536c2e091a19bc852759
call_1676,media,0.3206,Base,1860,0xe629fa6598d732768f7c726b4b621285f9c3b853
call_1677,search,0.2702,Base,620,0x4ec9599fc203d176a301536c2e091a19bc852759
call_1678,infrastructure,0.2477,Solana,363,0x4e07408562bedb8b60ce05c1decfe3ad16b72230
call_1679,data,0.274,Solana,433,0x9400f1b21cb527d7fa3d3eabba93557a18ebe7a2
call_1680,reasoning,0.1916,Solana,707,0xe7f6c011776e8db7cd330b54174fd76f7d0216b6
call_1681,data,0.2428,Base,442,0xeb1e33e8a81b697b75855af6bfcdbcbf7cbbde9f
call_1682,media,0.2682,Base,1748,0x76a50887d8f1c2e9301755428990ad81479ee21c
call_1683,reasoning,0.23,Solana,854,0x0e17daca5f3e175f448bacace3bc0da47d0655a7
call_1684,reasoning,0.2537,Solana,934,0x4e07408562bedb8b60ce05c1decfe3ad16b72230
call_1685,reasoning,0.2342,Solana,764,0x25fc0e7096fc653718202dc30b0c580b8ab87eac
call_1686,infrastructure,0.2652,Solana,233,0xc6f3ac57944a531490cd39902d0f777715fd005e
call_1687,data,0.2472,Solana,427,0x3fdba35f04dc8c462986c992bcf8755462571130
call_1688,infrastructure,0.2735,Solana,383,0x19581e27de7ced00ff1ce50b2047e7a567c76b1c
call_1689,reasoning,0.2167,Solana,815,0xf5ca38f748a1d6eaf726b8a42fb575c3c71f1864
call_1690,media,0.3228,Base,1574,0x1a6562590ef19d1045d06c4055742d38288e9e6d
call_1691,social,0.1827,Base,584,0x6f4b6612125fb3a0daecd2799dfd6c9c299424fd
call_1692,reasoning,0.2348,Base,867,0x9400f1b21cb527d7fa3d3eabba93557a18ebe7a2
call_1693,reasoning,0.23,Solana,750,0x4fc82b26aecb47d2868c4efbe3581732a3e7cbcc
call_1694,media,0.2805,Solana,1694,0xe7f6c011776e8db7cd330b54174fd76f7d0216b6
call_1695,media,0.2977,Base,1601,0x86e50149658661312a9e0b35558d84f6c6d3da79
call_1696,data,0.2583,Solana,448,0xc2356069e9d1e79ca924378153cfbbfb4d4416b1
call_1697,data,0.2828,Base,390,0xd4735e3a265e16eee03f59718b9b5d03019c07d8
call_1698,social,0.2299,Base,457,0x670671cd97404156226e507973f2ab8330d3022c
call_1699,social,0.2535,Solana,546,0x98010bd9270f9b100b6214a21754fd33bdc8d41b
call_1700,reasoning,0.2451,Base,723,0xf5ca38f748a1d6eaf726b8a42fb575c3c71f1864
call_1701,media,0.2495,Base,1259,0x4b227777d4dd1fc61c6f884f48641d02b4d121d3
call_1702,data,0.2667,Base,450,0x73475cb40a568e8da8a045ced110137e159f890a
call_1703,data,0.2529,Solana,463,0xc6f3ac57944a531490cd39902d0f777715fd005e
call_1704,search,0.2829,Solana,564,0x25fc0e7096fc653718202dc30b0c580b8ab87eac
call_1705,reasoning,0.2348,Base,743,0x4a44dc15364204a80fe80e9039455cc160828182
call_1706,social,0.2192,Base,531,0x25fc0e7096fc653718202dc30b0c580b8ab87eac
call_1707,reasoning,0.185,Base,916,0x7a61b53701befdae0eeeffaecc73f14e20b537bb
call_1708,reasoning,0.2452,Base,827,0x98010bd9270f9b100b6214a21754fd33bdc8d41b
call_1709,search,0.2394,Solana,713,0x535fa30d7e25dd8a49f1536779734ec8286108d1
call_1710,reasoning,0.2779,Solana,785,0x4e07408562bedb8b60ce05c1decfe3ad16b72230
call_1711,data,0.2239,Base,548,0x670671cd97404156226e507973f2ab8330d3022c
call_1712,search,0.2282,Base,605,0x76a50887d8f1c2e9301755428990ad81479ee21c
call_1713,data,0.2262,Solana,394,0x9f14025af0065b30e47e23ebb3b491d39ae8ed17
call_1714,reasoning,0.2713,Base,839,0x59e19706d51d39f66711c2653cd7eb1291c94d9b
call_1715,data,0.2463,Base,344,0x811786ad1ae74adfdd20dd0372abaaebc6246e34
call_1716,data,0.2411,Solana,496,0x71ee45a3c0db9a9865f7313dd3372cf60dca6479
call_1717,data,0.2351,Solana,506,0x670671cd97404156226e507973f2ab8330d3022c
call_1718,data,0.2665,Base,402,0xd59eced1ded07f84c145592f65bdf854358e009c
call_1719,media,0.2409,Solana,1651,0x59e19706d51d39f66711c2653cd7eb1291c94d9b
call_1720,data,0.2433,Base,486,0xb17ef6d19c7a5b1ee83b907c595526dcb1eb06db
call_1721,media,0.2531,Base,1918,0x35135aaa6cc23891b40cb3f378c53a17a1127210
call_1722,reasoning,0.2397,Solana,868,0x1a6562590ef19d1045d06c4055742d38288e9e6d
call_1723,reasoning,0.2167,Base,741,0x6f4b6612125fb3a0daecd2799dfd6c9c299424fd
call_1724,media,0.3181,Solana,1610,0x9f14025af0065b30e47e23ebb3b491d39ae8ed17
call_1725,search,0.1972,Base,608,0x76a50887d8f1c2e9301755428990ad81479ee21c
call_1726,media,0.2312,Solana,1534,0x4b227777d4dd1fc61c6f884f48641d02b4d121d3
call_1727,reasoning,0.2303,Solana,948,0x9f14025af0065b30e47e23ebb3b491d39ae8ed17
call_1728,media,0.3076,Solana,1612,0x73475cb40a568e8da8a045ced110137e159f890a
call_1729,reasoning,0.3036,Solana,865,0xaea92132c4cbeb263e6ac2bf6c183b5d81737f17
call_1730,reasoning,0.2507,Base,686,0xeb1e33e8a81b697b75855af6bfcdbcbf7cbbde9f
call_1731,reasoning,0.2399,Base,750,0x1a6562590ef19d1045d06c4055742d38288e9e6d
call_1732,reasoning,0.2034,Base,750,0x4e07408562bedb8b60ce05c1decfe3ad16b72230
call_1733,media,0.2876,Solana,1721,0x7902699be42c8a8e46fbbb4501726517e86b22c5
call_1734,reasoning,0.2215,Base,929,0x8527a891e224136950ff32ca212b45bc93f69fbb
call_1735,data,0.2366,Solana,496,0xc2356069e9d1e79ca924378153cfbbfb4d4416b1
call_1736,data,0.2451,Base,262,0xc6f3ac57944a531490cd39902d0f777715fd005e
call_1737,data,0.241,Base,534,0x0b918943df0962bc7a1824c0555a389347b4febd
call_1738,reasoning,0.2359,Solana,963,0x98010bd9270f9b100b6214a21754fd33bdc8d41b
call_1739,media,0.2447,Solana,1326,0x98010bd9270f9b100b6214a21754fd33bdc8d41b
call_1740,data,0.2193,Base,335,0x73475cb40a568e8da8a045ced110137e159f890a
call_1741,data,0.2045,Solana,399,0x76a50887d8f1c2e9301755428990ad81479ee21c
call_1742,reasoning,0.2662,Solana,709,0x811786ad1ae74adfdd20dd0372abaaebc6246e34
call_1743,data,0.229,Solana,356,0x4b227777d4dd1fc61c6f884f48641d02b4d121d3
call_1744,reasoning,0.2391,Solana,836,0x4a44dc15364204a80fe80e9039455cc160828182
call_1745,reasoning,0.2642,Base,594,0x3fdba35f04dc8c462986c992bcf8755462571130
call_1746,reasoning,0.2714,Base,914,0xe29c9c180c6279b0b02abd6a1801c7c04082cf48
call_1747,media,0.2459,Solana,1702,0x7902699be42c8a8e46fbbb4501726517e86b22c5
call_1748,infrastructure,0.2518,Solana,363,0x3fdba35f04dc8c462986c992bcf8755462571130
call_1749,media,0.2022,Base,1687,0xeb1e33e8a81b697b75855af6bfcdbcbf7cbbde9f
call_1750,media,0.3196,Base,1639,0x73475cb40a568e8da8a045ced110137e159f890a
call_1751,infrastructure,0.2671,Solana,337,0x811786ad1ae74adfdd20dd0372abaaebc6246e34
call_1752,reasoning,0.2765,Solana,828,0x76a50887d8f1c2e9301755428990ad81479ee21c
call_1753,reasoning,0.223,Base,832,0xb7a56873cd771f2c446d369b649430b65a756ba2
call_1754,reasoning,0.2454,Solana,811,0x670671cd97404156226e507973f2ab8330d3022c
call_1755,infrastructure,0.2536,Base,366,0x2c624232cdd221771294dfbb310aca000a0df6ac
call_1756,infrastructure,0.2151,Base,332,0x811786ad1ae74adfdd20dd0372abaaebc6246e34
call_1757,infrastructure,0.2253,Solana,314,0x4a44dc15364204a80fe80e9039455cc160828182
call_1758,infrastructure,0.3018,Base,300,0x35135aaa6cc23891b40cb3f378c53a17a1127210
call_1759,data,0.2468,Base,330,0x86e50149658661312a9e0b35558d84f6c6d3da79
call_1760,data,0.2586,Base,427,0x98010bd9270f9b100b6214a21754fd33bdc8d41b
call_1761,search,0.2139,Solana,517,0x6f4b6612125fb3a0daecd2799dfd6c9c299424fd
call_1762,media,0.2927,Solana,1359,0x44cb730c420480a0477b505ae68af508fb90f96c
call_1763,data,0.2504,Solana,484,0x19581e27de7ced00ff1ce50b2047e7a567c76b1c
call_1764,data,0.2498,Base,463,0x76a50887d8f1c2e9301755428990ad81479ee21c
call_1765,infrastructure,0.2475,Base,433,0x76a50887d8f1c2e9301755428990ad81479ee21c
call_1766,search,0.2734,Solana,497,0xf5ca38f748a1d6eaf726b8a42fb575c3c71f1864
call_1767,data,0.256,Base,405,0x76a50887d8f1c2e9301755428990ad81479ee21c
call_1768,data,0.2334,Solana,479,0x71ee45a3c0db9a9865f7313dd3372cf60dca6479
call_1769,reasoning,0.2599,Base,660,0x785f3ec7eb32f30b90cd0fcf3657d388b5ff4297
call_1770,reasoning,0.303,Solana,636,0x31489056e0916d59fe3add79e63f095af3ffb816
call_1771,media,0.276,Solana,1653,0xaea92132c4cbeb263e6ac2bf6c183b5d81737f17
call_1772,infrastructure,0.2298,Base,293,0x76a50887d8f1c2e9301755428990ad81479ee21c
call_1773,search,0.2386,Base,594,0x4a44dc15364204a80fe80e9039455cc160828182
call_1774,search,0.2698,Base,591,0x59e19706d51d39f66711c2653cd7eb1291c94d9b
call_1775,data,0.2498,Base,466,0x4a44dc15364204a80fe80e9039455cc160828182
call_1776,reasoning,0.269,Base,770,0x670671cd97404156226e507973f2ab8330d3022c
call_1777,reasoning,0.288,Solana,701,0xeb1e33e8a81b697b75855af6bfcdbcbf7cbbde9f
call_1778,media,0.2216,Base,1824,0x4fc82b26aecb47d2868c4efbe3581732a3e7cbcc
call_1779,search,0.2292,Base,553,0x6b51d431df5d7f141cbececcf79edf3dd861c3b4
call_1780,data,0.2675,Solana,405,0xe7f6c011776e8db7cd330b54174fd76f7d0216b6
call_1781,reasoning,0.2711,Solana,969,0x4ec9599fc203d176a301536c2e091a19bc852759
call_1782,infrastructure,0.2767,Solana,276,0x535fa30d7e25dd8a49f1536779734ec8286108d1
call_1783,search,0.2567,Base,585,0x98010bd9270f9b100b6214a21754fd33bdc8d41b
call_1784,media,0.2533,Base,1461,0x73475cb40a568e8da8a045ced110137e159f890a
call_1785,infrastructure,0.3258,Solana,339,0x6b51d431df5d7f141cbececcf79edf3dd861c3b4
call_1786,data,0.2422,Base,316,0x624b60c58c9d8bfb6ff1886c2fd605d2adeb6ea4
call_1787,media,0.2016,Solana,2136,0x4e07408562bedb8b60ce05c1decfe3ad16b72230
call_1788,data,0.234,Base,490,0x4ec9599fc203d176a301536c2e091a19bc852759
call_1789,media,0.2821,Solana,1816,0x3d914f9348c9cc0ff8a79716700b9fcd4d2f3e71
call_1790,data,0.2664,Solana,433,0x3fdba35f04dc8c462986c992bcf8755462571130
call_1791,data,0.2632,Base,422,0x9f14025af0065b30e47e23ebb3b491d39ae8ed17
call_1792,media,0.3275,Base,1643,0x4523540f1504cd17100c4835e85b7eefd4991158
call_1793,social,0.1867,Solana,498,0x9f14025af0065b30e47e23ebb3b491d39ae8ed17
call_1794,social,0.1698,Solana,386,0x35135aaa6cc23891b40cb3f378c53a17a1127210
call_1795,reasoning,0.2857,Base,727,0x35135aaa6cc23891b40cb3f378c53a17a1127210
call_1796,reasoning,0.2898,Solana,849,0x59e19706d51d39f66711c2653cd7eb1291c94d9b
call_1797,media,0.2931,Base,2092,0x73475cb40a568e8da8a045ced110137e159f890a
call_1798,media,0.2967,Base,1786,0x0e17daca5f3e175f448bacace3bc0da47d0655a7
call_1799,social,0.2402,Solana,441,0xe629fa6598d732768f7c726b4b621285f9c3b853
call_1800,reasoning,0.2483,Base,829,0xf5ca38f748a1d6eaf726b8a42fb575c3c71f1864
call_1801,data,0.2358,Solana,592,0x6f4b6612125fb3a0daecd2799dfd6c9c299424fd
call_1802,media,0.3414,Solana,1280,0x3d914f9348c9cc0ff8a79716700b9fcd4d2f3e71
call_1803,infrastructure,0.2697,Base,395,0x31489056e0916d59fe3add79e63f095af3ffb816
call_1804,reasoning,0.2034,Solana,851,0x4fc82b26aecb47d2868c4efbe3581732a3e7cbcc
call_1805,reasoning,0.2079,Base,888,0x44cb730c420480a0477b505ae68af508fb90f96c
call_1806,trading,0.2477,Solana,336,0xe29c9c180c6279b0b02abd6a1801c7c04082cf48
call_1807,media,0.3246,Solana,1433,0x19581e27de7ced00ff1ce50b2047e7a567c76b1c
call_1808,data,0.2391,Solana,359,0x35135aaa6cc23891b40cb3f378c53a17a1127210
call_1809,data,0.2701,Base,433,0x3d914f9348c9cc0ff8a79716700b9fcd4d2f3e71
call_1810,reasoning,0.2635,Base,864,0x9f14025af0065b30e47e23ebb3b491d39ae8ed17
call_1811,reasoning,0.2467,Solana,673,0x6b86b273ff34fce19d6b804eff5a3f5747ada4ea
call_1812,infrastructure,0.2637,Base,374,0xe7f6c011776e8db7cd330b54174fd76f7d0216b6
call_1813,reasoning,0.2591,Base,492,0xd4735e3a265e16eee03f59718b9b5d03019c07d8
call_1814,reasoning,0.2594,Base,945,0x98010bd9270f9b100b6214a21754fd33bdc8d41b
call_1815,reasoning,0.2421,Solana,853,0xeb1e33e8a81b697b75855af6bfcdbcbf7cbbde9f
call_1816,media,0.3183,Base,1535,0x73475cb40a568e8da8a045ced110137e159f890a
call_1817,search,0.2133,Base,731,0xaea92132c4cbeb263e6ac2bf6c183b5d81737f17
call_1818,infrastructure,0.2723,Solana,291,0x73475cb40a568e8da8a045ced110137e159f890a
call_1819,reasoning,0.2908,Base,925,0xf5ca38f748a1d6eaf726b8a42fb575c3c71f1864
call_1820,trading,0.247,Base,287,0x2c624232cdd221771294dfbb310aca000a0df6ac
call_1821,data,0.3046,Base,372,0x670671cd97404156226e507973f2ab8330d3022c
call_1822,media,0.2631,Base,1631,0xc2356069e9d1e79ca924378153cfbbfb4d4416b1
call_1823,reasoning,0.2614,Base,791,0x7a61b53701befdae0eeeffaecc73f14e20b537bb
call_1824,search,0.2591,Base,675,0x3fdba35f04dc8c462986c992bcf8755462571130
call_1825,media,0.2477,Base,1590,0x31489056e0916d59fe3add79e63f095af3ffb816
call_1826,data,0.2774,Base,409,0x6b86b273ff34fce19d6b804eff5a3f5747ada4ea
call_1827,data,0.2489,Solana,307,0x6f4b6612125fb3a0daecd2799dfd6c9c299424fd
call_1828,data,0.2319,Base,412,0x86e50149658661312a9e0b35558d84f6c6d3da79
call_1829,reasoning,0.2292,Solana,927,0x4ec9599fc203d176a301536c2e091a19bc852759
call_1830,social,0.1967,Base,570,0x25fc0e7096fc653718202dc30b0c580b8ab87eac
call_1831,data,0.2383,Solana,368,0xaea92132c4cbeb263e6ac2bf6c183b5d81737f17
call_1832,media,0.3162,Base,1890,0x4fc82b26aecb47d2868c4efbe3581732a3e7cbcc
call_1833,reasoning,0.2447,Solana,684,0x19581e27de7ced00ff1ce50b2047e7a567c76b1c
call_1834,media,0.2333,Base,1839,0x4fc82b26aecb47d2868c4efbe3581732a3e7cbcc
call_1835,search,0.2559,Solana,710,0x31489056e0916d59fe3add79e63f095af3ffb816
call_1836,social,0.2361,Base,506,0x4ec9599fc203d176a301536c2e091a19bc852759
call_1837,reasoning,0.2659,Solana,887,0x7a61b53701befdae0eeeffaecc73f14e20b537bb
call_1838,reasoning,0.2587,Solana,717,0x3d914f9348c9cc0ff8a79716700b9fcd4d2f3e71
call_1839,reasoning,0.2509,Solana,816,0xb7a56873cd771f2c446d369b649430b65a756ba2
call_1840,data,0.2655,Base,562,0xb7a56873cd771f2c446d369b649430b65a756ba2
call_1841,search,0.2082,Base,480,0x6f4b6612125fb3a0daecd2799dfd6c9c299424fd
call_1842,reasoning,0.2418,Solana,827,0x59e19706d51d39f66711c2653cd7eb1291c94d9b
call_1843,search,0.2209,Base,594,0x86e50149658661312a9e0b35558d84f6c6d3da79
call_1844,media,0.2135,Base,1767,0xb7a56873cd771f2c446d369b649430b65a756ba2
call_1845,data,0.2233,Base,534,0x624b60c58c9d8bfb6ff1886c2fd605d2adeb6ea4
call_1846,media,0.291,Solana,2127,0x35135aaa6cc23891b40cb3f378c53a17a1127210
call_1847,reasoning,0.2776,Solana,764,0x71ee45a3c0db9a9865f7313dd3372cf60dca6479
call_1848,search,0.2414,Solana,644,0x1a6562590ef19d1045d06c4055742d38288e9e6d
call_1849,social,0.2138,Base,612,0xe629fa6598d732768f7c726b4b621285f9c3b853
call_1850,social,0.2107,Solana,611,0x76a50887d8f1c2e9301755428990ad81479ee21c
call_1851,media,0.2907,Solana,1368,0xc6f3ac57944a531490cd39902d0f777715fd005e
call_1852,social,0.2048,Base,576,0x98010bd9270f9b100b6214a21754fd33bdc8d41b
call_1853,social,0.2202,Base,437,0xb17ef6d19c7a5b1ee83b907c595526dcb1eb06db
call_1854,search,0.2561,Solana,481,0x59e19706d51d39f66711c2653cd7eb1291c94d9b
call_1855,reasoning,0.2613,Solana,828,0x44cb730c420480a0477b505ae68af508fb90f96c
call_1856,search,0.2317,Solana,569,0x0b918943df0962bc7a1824c0555a389347b4febd
call_1857,reasoning,0.255,Base,698,0xc2356069e9d1e79ca924378153cfbbfb4d4416b1
call_1858,social,0.2449,Solana,477,0x6f4b6612125fb3a0daecd2799dfd6c9c299424fd
call_1859,reasoning,0.2264,Base,703,0x0e17daca5f3e175f448bacace3bc0da47d0655a7
call_1860,trading,0.2737,Solana,268,0x2c624232cdd221771294dfbb310aca000a0df6ac
call_1861,social,0.245,Solana,555,0xc2356069e9d1e79ca924378153cfbbfb4d4416b1
call_1862,media,0.2156,Solana,1720,0xc6f3ac57944a531490cd39902d0f777715fd005e
call_1863,data,0.2508,Base,436,0xb17ef6d19c7a5b1ee83b907c595526dcb1eb06db
call_1864,search,0.2587,Base,655,0x535fa30d7e25dd8a49f1536779734ec8286108d1
call_1865,reasoning,0.2654,Base,975,0x3d914f9348c9cc0ff8a79716700b9fcd4d2f3e71
call_1866,reasoning,0.2678,Solana,888,0x3d914f9348c9cc0ff8a79716700b9fcd4d2f3e71
call_1867,search,0.2295,Base,592,0xe629fa6598d732768f7c726b4b621285f9c3b853
call_1868,search,0.2613,Base,548,0xd59eced1ded07f84c145592f65bdf854358e009c
call_1869,social,0.2901,Base,476,0x2c624232cdd221771294dfbb310aca000a0df6ac
